"",TCGA.FA.8693,TCGA.FA.A4BB,TCGA.FA.A4XK,TCGA.FA.A6HN,TCGA.FA.A6HO,TCGA.FA.A7DS,TCGA.FA.A7Q1,TCGA.FA.A82F,TCGA.FA.A86F,TCGA.FF.8041,TCGA.FF.8042,TCGA.FF.8043,TCGA.FF.8046,TCGA.FF.8047,TCGA.FF.8061,TCGA.FF.8062,TCGA.FF.A7CQ,TCGA.FF.A7CR,TCGA.FF.A7CW,TCGA.FF.A7CX,TCGA.FM.8000,TCGA.G8.6324,TCGA.G8.6325,TCGA.G8.6326,TCGA.G8.6906,TCGA.G8.6907,TCGA.G8.6909,TCGA.G8.6914,TCGA.GR.7353,TCGA.GR.A4D4,TCGA.GR.A4D5,TCGA.GR.A4D6,TCGA.GS.A9TQ,TCGA.GS.A9TT,TCGA.GS.A9TU,TCGA.GS.A9TV,TCGA.GS.A9TW,TCGA.GS.A9TX,TCGA.GS.A9TY,TCGA.GS.A9TZ,TCGA.GS.A9U3,TCGA.GS.A9U4,TCGA.RQ.A68N,TCGA.RQ.A6JB,TCGA.RQ.AAAT
CLOCK,0.577588619783482,1.22487903223351,1.4029519933704,1.27732272894778,1.0959105946549,1.38754494930121,1.09966415960586,0.912138812905807,1.00088417138463,0.563640743725993,0.682016983463104,0.684406644105784,0.726143814162971,0.416240931770033,0.479977820632138,0.699288169305461,1.47940500313446,1.46398160925461,0.979902608020467,1.07936568136106,0.647152917469533,0.703905746305776,0.700535467744157,0.804315561640304,0.646077567486554,0.409900967361673,0.361115495854475,0.732657454004392,0.380702207495785,1.48975233183352,1.27012806214351,0.559609610707566,0.56094340859678,1.62076295375046,1.48258065939785,1.19140541035426,1.26146684956534,1.25270230964514,0.700028074607199,1.27789285725227,1.3901689132126,1.36538472129094,0.882682386704951,1.26304806104605,0.580342398777272
COL3A1,7.64468086515303,6.09489707795032,10.0607250942438,3.36671056290749,3.3671504357453,5.42411660353445,7.72710374508217,7.84844426661266,3.11793221599038,5.69149632050243,6.90378778423008,6.94566328718516,5.95226903816349,4.16833978839352,8.28548450309192,5.91716269930525,4.03856417699723,5.24860263095867,3.09180619052635,6.05281752239977,6.31283899075694,3.42741862248317,6.88982757178946,6.60713886024892,7.68908854699282,4.22826246892112,5.85336647795497,7.76271047690642,5.2110708571847,8.74079118133354,9.34263823244604,4.06717057280529,6.8752581120954,7.82448748953125,5.61644072997078,4.6208946057544,9.30840518272571,4.43523223911708,5.49237742405833,6.40136588053581,8.00727249407975,9.02434512718731,7.24546909368001,9.71102626698314,4.55451831134363
CRK,3.24377099666324,3.58458520749642,3.4782683451495,3.19080260622888,3.15161689163263,3.64100619285812,3.8744952970294,2.86035560608588,3.29266917041548,3.15660728910268,3.28189724639505,2.92050625621746,3.53078672886308,2.98421077089971,3.43232893931535,3.44047932293548,3.68666381913144,4.05417573825789,3.36879006914061,3.30572789875712,3.23308534643967,3.06371900913877,3.1735747372653,3.60595460414317,3.25779433750424,2.745721002887,2.60735128552615,3.28127515464,3.42982268746522,3.38966038628672,3.45934004528394,2.52041475157456,3.07730028024632,3.24653892614931,3.70585747673668,3.69383216418658,3.41925518838927,3.37004145385121,2.43638764254162,3.3255809214596,3.57858699110479,3.58034184218081,2.37534070435121,3.35400268894512,2.75634812871406
CROT,1.15731095473413,1.57591145700032,1.42698858229019,1.92437902140664,1.85068919657767,1.22938082680866,1.67694364705383,1.32711025257732,1.66803295517251,1.14822408976265,1.59384760528759,1.24325902143205,1.06012284468016,1.26149150365389,1.5216020880297,1.31196971145491,1.69224942688755,1.88726304540905,1.47179194607454,1.40171159619769,1.41876460881451,1.42387127310447,1.22234364640975,1.32618271844129,1.04295660035514,1.04844491515148,0.741478476738497,1.2838828666466,1.20232524633867,1.73797434961688,1.4976813433845,1.48628420108117,1.81937179597881,1.00039839450541,2.18009639980511,1.7810242679103,1.46654773029153,2.07938811070757,1.22682390040896,2.21896879816479,1.57735395723114,1.18479295419169,0.961989610690493,1.56019992694092,1.21773253279288
CSF1R,4.51245578371022,4.82656418042784,5.06138940351331,4.51954570103274,5.3248857772265,3.73732530095251,3.90224608620921,4.37158582331255,4.77731112013868,4.92129777053263,5.41703059420862,3.22340321057715,3.15739769130771,3.03774646870162,3.24064345951714,4.79466236308956,5.40114575224493,5.99184342180504,4.29896800452238,3.26071209705362,4.6497697448752,4.33013600009777,4.86190204089276,5.74739183363967,4.38515926301864,2.32314394621928,3.61732053496902,4.73440336396023,3.08126149469827,5.61587530375352,5.62401129647056,4.09951250445917,3.44886224557928,4.45345131193823,5.08910868878662,6.22571676013733,4.91065567594363,4.72482640712075,4.20738174291099,5.51878521832679,5.76482115641449,4.85311321867595,4.97263494863695,4.55330373545585,3.16072570553362
CTDSP1,4.64054303463451,4.19275358557641,5.49442414678728,5.40224710345329,4.75347869461549,4.60286404331931,4.25507795450542,4.48912320951117,4.83769098286093,4.7188640832293,4.05704281268197,4.49621798200874,4.36117127813005,4.29350365206936,5.28536389889336,5.24862502688221,4.58909446336743,4.47017734997127,4.34283229164027,5.0065411800353,4.68677402092586,5.37592196709108,4.48216358460832,5.18513299571653,5.24333152340504,4.44497946534276,4.29767956195676,4.73537092544088,4.48226126310152,4.93547537851517,4.74266204624536,5.0396513655105,4.47100919135308,4.63232488192951,4.75838488184443,4.98266976145521,4.22886172948651,5.09047702642884,5.18518985644235,4.0540241488269,4.57957750136802,4.55737515506256,4.16971232369342,4.69686352183027,4.28469231651695
CTNNBIP1,2.94023506107538,2.1432194287022,2.59589756047077,2.42216631010042,2.35657491458165,2.05240273494202,2.96152191276919,1.92679224807379,2.05182169926443,2.34773161851479,2.0114920751441,3.62424432933004,2.8386683656701,2.25621300261765,2.21041056122797,2.37002751998799,2.80593617945025,1.81058354876963,2.185691702397,1.88925340299135,2.24408682405069,2.89248440274738,2.36347228738835,2.51433936026604,2.89715741745654,1.96752598836302,2.97170695729391,3.03537581193424,2.59560204369612,3.78755083815894,2.56688242147253,2.95661708532173,2.33551020754585,1.4804649293044,2.20294009664253,2.56489138577241,1.94657594714583,2.88071018556265,3.36743069559593,2.52935603486047,2.27868573683262,2.40627126789205,1.9481471998868,2.60906826077793,2.09672715116861
DDIT4,6.25475760545604,3.91350629409206,5.30908453077113,4.48320783058128,5.27188918966136,4.27036779424943,5.08985528273845,3.90858164101854,5.00998774145443,3.76098517574432,4.02413534797637,3.83107780175807,3.87412970442219,4.29019657197288,4.08498726810207,4.59140600892407,4.76531267743303,4.65850546465312,4.00421586221049,5.79838023139869,7.20549199343394,6.05890047382681,5.87988158019258,6.23001138062258,5.87272517487189,5.59405158943762,5.91349642242855,3.69662395337047,3.50390193024914,5.93749106300243,5.94848544987553,3.55766082035844,6.81443634105808,5.84576754087361,4.27828226670856,4.48831440563804,5.05316064247505,5.49382872307124,5.40315205137968,4.85955252795513,4.81760490509107,6.42343397888097,4.42409037673213,4.08210938196322,4.2706845221484
DDX5,6.38000139485802,6.52508273634787,5.50341616295706,6.80838316083763,6.67605787014666,6.58111146586324,7.37845217876241,6.61958073585133,7.03635957008168,6.32416013811665,6.04764383494827,5.86737533751169,6.21395113001759,6.07772006409674,6.02667186243153,6.11749020867484,6.9515555875263,6.83612171477335,6.54506698372737,7.42265816392213,6.55262536277798,6.40175735951556,5.35985521283672,5.87780213185731,6.76076186990138,5.47472435897748,5.42554296041045,6.36786819296694,5.34995237439912,6.85325578011332,6.76860286205315,6.03633380157027,6.19967017848386,6.85462812588955,6.84126878334453,6.88377335363664,6.65750828827855,7.31083181174211,5.83124978832219,6.97394639133249,6.57863896953552,6.52791728501917,6.71594108383657,6.91053810996844,5.55157151592213
DHX40,2.40644924022021,2.39388565549647,2.1514764207637,2.37798190674712,2.46086934132639,2.43541411698044,3.18531901645722,2.93875857383472,2.91907375385543,1.95627470391049,2.24723360702552,2.12401076346228,2.04814450904171,2.28166402877967,2.02685973710333,2.15225210683766,2.41732358244143,2.91416470866065,2.27953917369323,2.8764293728967,1.97339986060478,2.06208057496924,1.77673234644792,1.57082378969632,1.9788532810973,1.98457655160842,2.10674712661489,2.01233181819699,1.95509822511957,3.29643848717762,2.52744553864951,2.17514074426969,2.47128364755707,3.11802160612686,3.01791710329113,2.6518433297366,2.5760782481784,3.07903248336234,1.61421859547692,3.77787401440989,2.85825422693012,2.31922407123351,2.22081321898792,2.52722713824817,1.94154282987377
DLX5,0.0141070903745802,0.871906496766254,0.0666605672087596,1.18368368997201,0.077360462132776,0.0512667058192514,0.0453846522887325,0.201150804347462,0.912979533478483,0.0540839876270549,0.0368494707399227,0.0356736435254013,1.01088724703069,0.142469614267475,0.0685679255355307,0.289984600750548,0.0275610406027724,0.277225074086319,0.181221672983404,0.113598752534186,0.0594638110078011,0.212191559099074,0.122586230039422,0.0125310626414208,0.0662055197757899,0.138771706571318,0,0.125244036528842,0.710667580147689,0.322703425376571,0.624679733177926,0.565293338755787,0.0968081978104552,0.0362443319742773,0.183175454888695,0.259630291455452,0.0832569957781873,0.345907021753097,0.322033091969695,0.0941502672610505,0.392652896901475,0.223887813783437,0.0473414360700558,0.22294114079846,0.0527727172564564
DNMT1,3.9110681533932,2.9470164528271,4.34573761547283,3.91415039274169,4.15188755665303,4.66470772327529,4.54055112456195,4.79128178633148,5.24983865722505,4.34562160419351,3.52322233972159,4.04333504703868,4.38462981551828,3.6542336601267,4.45412993651561,4.38371467735988,4.86141141418178,4.73712214058507,4.03175200906556,5.05334787859302,3.91748265245825,2.75336198833743,3.19327168493015,2.75623219366877,3.43683129923955,3.57840747132567,4.37547529699026,3.97056566659436,3.47512614254176,4.97700551994223,4.71572611600209,3.800892479682,5.2838227422472,5.20421346237788,4.36198091895859,5.01432000145271,5.83305733531933,4.78993104505928,3.24649097464888,5.54861945470361,4.29315861311932,4.06672503799877,4.04067051874813,5.65350366215875,2.75516397697209
DUSP12,3.90713591013042,3.78669341004968,3.50244533691046,3.02353146984771,3.08650449293419,3.67087298457541,3.88359009856697,3.38589529018029,3.69610560734698,3.47332534677072,3.36751244017092,3.22446780259548,3.56658041436069,4.25847916303579,3.51097047634453,3.61039096846019,3.62240434070388,3.20715537618168,4.66260149675852,3.73237721906693,3.99198715048016,3.41294502492109,3.35779833809762,3.05299706137504,3.6743971594572,2.3518120635118,3.29517462626754,4.06569295277514,3.40561443554811,3.42563354303898,3.343594129724,3.58130134347217,3.41120584393365,3.93295325487477,3.13252615050785,2.95388629261267,3.27320391848418,3.31472489052943,3.91203675727297,2.7281395614938,3.0878172845643,3.76823566852741,3.44335666278132,3.43571579002797,4.13819901394277
