"",TCGA.FA.8693,TCGA.FA.A4BB,TCGA.FA.A4XK,TCGA.FA.A6HN,TCGA.FA.A6HO,TCGA.FA.A7DS,TCGA.FA.A7Q1,TCGA.FA.A82F,TCGA.FA.A86F,TCGA.FF.8041,TCGA.FF.8042,TCGA.FF.8043,TCGA.FF.8046,TCGA.FF.8047,TCGA.FF.8061,TCGA.FF.8062,TCGA.FF.A7CQ,TCGA.FF.A7CR,TCGA.FF.A7CW,TCGA.FF.A7CX,TCGA.FM.8000,TCGA.G8.6324,TCGA.G8.6325,TCGA.G8.6326,TCGA.G8.6906,TCGA.G8.6907,TCGA.G8.6909,TCGA.G8.6914,TCGA.GR.7353,TCGA.GR.A4D4,TCGA.GR.A4D5,TCGA.GR.A4D6,TCGA.GS.A9TQ,TCGA.GS.A9TT,TCGA.GS.A9TU,TCGA.GS.A9TV,TCGA.GS.A9TW,TCGA.GS.A9TX,TCGA.GS.A9TY,TCGA.GS.A9TZ,TCGA.GS.A9U3,TCGA.GS.A9U4,TCGA.RQ.A68N,TCGA.RQ.A6JB,TCGA.RQ.AAAT
CLOCK,-0.965402674639919,-0.588335240964889,-0.448589186998643,-0.545141106248727,-0.667904431659707,-0.509595304178835,-0.632877439972544,-0.790345007920914,-0.812768821122916,-0.925035956219851,-0.774744848805815,-0.815264779291341,-0.889217110605669,-1.04203843519558,-0.965086088739132,-0.878236571205836,-0.424879655965597,-0.510341392314086,-0.647288090874835,-0.694436484985475,-0.922826046761548,-0.940904518280277,-0.785454976484333,-0.714001580702782,-0.896734868320267,-0.970888086723494,-1.07128061970183,-0.888110012609316,-1.18759300828411,-0.521092727694203,-0.690339410856254,-0.953674914065614,-1.03620665946063,-0.284219355683003,-0.576089070324852,-0.749232154949639,-0.580104739022467,-0.677429731571493,-0.732152355012497,-0.578435270607018,-0.561425794698221,-0.59429136325666,-0.734554281906734,-0.599571615010554,-0.884828322761619
COL3A1,1.75352773129699,1.48345736217477,1.98782440450341,0.572057746176017,0.562081127716057,1.13700460983329,1.72498191413989,1.74802047736593,0.412433512738258,1.43178108173889,1.64886651903209,1.66679306972421,1.57699610239825,1.04145651010674,1.9076661159174,1.44326268861401,0.705026994636647,1.05252557822017,0.555900904941056,1.34179604287085,1.5451317783357,0.728972631439739,1.70140025357764,1.6268778971184,1.79799527737561,1.17968041208768,1.50164877805318,1.74156442443958,1.38684756614122,1.763082869822,1.98698284831173,1.00290392790002,1.53642889917707,1.59131050069693,1.12355637041627,0.925573921467815,1.8699244730443,0.841558813492837,1.41962640615087,1.31135811898703,1.71818182369791,1.76473543525825,1.65003001339579,1.99246467075244,1.20723283646701
CRK,0.616288486827082,0.703321705158211,0.544899130041828,0.501495523729385,0.477281837591377,0.596128535638733,0.761059960360404,0.373671311897056,0.482978152293335,0.659903916812042,0.688809531341612,0.536490926027432,0.819042328474163,0.622660107168013,0.750810756337466,0.710258087478013,0.589662256856236,0.696240606641546,0.66446158891311,0.5190750712798,0.639960182464531,0.579072401136685,0.669469650347682,0.810628300892983,0.642602093214553,0.632479738948419,0.480129997931333,0.579509301075282,0.808228435759193,0.428432366019942,0.501685693333577,0.398164085008522,0.490021756268478,0.461377830068064,0.532739587071049,0.605100153421296,0.501947986489538,0.465369854979355,0.397988255498972,0.449994887516565,0.555511391633718,0.485238162802594,0.207997515633387,0.491530188761073,0.556191151101878
CROT,-0.465163544913465,-0.326606813841314,-0.43270513847986,-0.115975424584385,-0.152581859693615,-0.623619901013906,-0.230871634753895,-0.464926580467241,-0.324304738009069,-0.410128525620887,-0.0963042202882493,-0.356816948836722,-0.576110572306911,-0.288790205328861,-0.131512368814398,-0.369069111932281,-0.293647071515316,-0.244096509906487,-0.279512634384503,-0.454164756794256,-0.286692060301628,-0.324567514489125,-0.351780661259493,-0.300705550518218,-0.546864765124603,-0.357890744106607,-0.679030700022809,-0.439968035217459,-0.388212255482183,-0.361961670540685,-0.521684080742279,-0.179320776431339,-0.0964082809129815,-0.701508756795854,-0.146759518165356,-0.325571219670775,-0.439904062667118,-0.138315683860839,-0.298689748752542,-0.0238678318176798,-0.431867654523993,-0.724030383450639,-0.667936962020269,-0.393862981890163,-0.320867550451956
CSF1R,1.03435924558835,1.1316030331135,1.02797209862119,0.974115731934597,1.18263631242925,0.63030094708115,0.770455467182623,0.921043189411753,0.987190658062367,1.23354754605582,1.32247061817449,0.655569281448258,0.666793457929513,0.64414210851899,0.681652046590067,1.15043935131296,1.08642424204506,1.24127356825501,0.984387640672488,0.501553189144848,1.11793355574439,1.05347211210111,1.21995226187704,1.4317683640522,1.02307372254749,0.43605287026397,0.873033972878376,1.05362945918192,0.667922217004297,1.11532351511418,1.20030760172039,1.01346826533064,0.628654445158139,0.847809581429146,0.979547987377466,1.37213470348117,0.971597683665952,0.931083327213883,1.0654593105341,1.107728968774,1.22623997524748,0.885794315948201,1.1293882180198,0.897198250144472,0.726359922394147
CTDSP1,1.07107438577307,0.925860047512587,1.13809477007175,1.22870547995039,1.02399247542983,0.909458206852727,0.885482813810541,0.956906859886824,1.00483967625956,1.17715618176042,0.949419390023828,1.07705952399865,1.11694487209509,1.07996855978442,1.29722463090418,1.27517063024132,0.870259715093769,0.829079292873585,0.998051149800015,1.07408363458607,1.12874252472924,1.36676539112042,1.1114210504663,1.29022043682865,1.2625810333005,1.2463277543495,1.09182422643014,1.05390318334612,1.1731601730761,0.933604416593123,0.948227927904713,1.29441755371458,0.957403316978275,0.897666999463911,0.882720351089729,1.03648011785792,0.773645136287364,1.03786120029394,1.34179036806394,0.699588299162384,0.895257212190498,0.801096327489748,0.896298821724059,0.939754237916023,1.12435178282799
CTNNBIP1,0.497669209093674,0.0289917687802019,0.194697683113142,0.153781466109957,0.121120108571203,-0.100914705781135,0.417824550377563,-0.0850385053529684,-0.0961633548567899,0.309067381139816,0.137533867872625,0.80065088003954,0.525595057557856,0.297916067527363,0.246277162226167,0.254090997087406,0.257975070862587,-0.289302225898686,0.141019236609182,-0.146042656416698,0.19938317180414,0.503786740225138,0.319769306799295,0.370568832161342,0.499248198230576,0.250325212533586,0.633289766982779,0.483541634677336,0.451017897564828,0.573719100228673,0.107426622491766,0.592121465827261,0.170818778431553,-0.369215336362958,-0.134349042667157,0.115937633505722,-0.152698873694573,0.260564856066073,0.782991156700749,0.123757516360166,-0.0183094532571069,0.00144190428709654,-0.0104776328779046,0.178654041312332,0.234799247752675
DDIT4,1.47335176037309,0.827107183316521,1.09188900481481,0.962780436894672,1.16853847477869,0.807684168050568,1.1294841319155,0.771695480572597,1.0542159449342,0.879979702727908,0.939193772876915,0.870664778621767,0.948348789257855,1.07896275808691,0.965696922186005,1.09139056773634,0.919723201350757,0.885926808323139,0.889530973821938,1.28053922481776,1.73582218115147,1.54471997682979,1.47943705577869,1.54415839259039,1.41815255890997,1.56052783935534,1.5155533648371,0.729732776740842,0.83662159530787,1.19480619539076,1.28473995495665,0.826941610617952,1.52410467471255,1.19907705053407,0.731775675478024,0.883133092327602,1.0100756363432,1.14845341180526,1.39740435638013,0.936753408236313,0.96704000795117,1.27404626962664,0.973849096313304,0.74935776242528,1.11993429187063
DDX5,1.50071031026279,1.58862331739715,1.14030283847186,1.56943566762902,1.50702708112638,1.4124944812628,1.65750543483499,1.50028390952963,1.54743505924325,1.57823460812215,1.46929220774256,1.43343118062634,1.64240297343559,1.54746540135904,1.47162950509815,1.4904758286265,1.43202462730336,1.43273119942218,1.57009152961093,1.63771740765333,1.59855070687961,1.62766030727693,1.35207325762103,1.46291127066217,1.61498397488039,1.53056084128987,1.39904766053745,1.4602768276904,1.42470724510311,1.40241726108494,1.48171447894974,1.54803533704834,1.39385813461567,1.41144910302851,1.41804286335452,1.52710767596227,1.38979699675005,1.57392769424458,1.50132890613274,1.43085595183622,1.42143452717632,1.29687839611007,1.54286594862549,1.4871201714609,1.48200877185344
DHX40,0.264992201646003,0.166068575791361,-0.015833152959853,0.131480181003261,0.172386741667036,0.0957343557848238,0.508776568258507,0.406984928535447,0.328413596231814,0.107476204568311,0.255582387402955,0.173108786671107,0.11739872749532,0.310446784194671,0.154180881842928,0.14361564989459,0.0863555436372129,0.266950099659862,0.189140039312591,0.343968392059223,0.0551256135412054,0.0841671683422338,0.00912282284536937,-0.138024465514634,0.0640074290386525,0.259726688396701,0.242329376701979,0.00917462155572737,0.115153831384718,0.392489667724885,0.087797469229163,0.226761721050442,0.234241179497486,0.413902856484463,0.258710578284923,0.158785310300559,0.160022786066937,0.346522309289731,-0.0411333301220358,0.609479198231042,0.261381149533894,-0.0408471132780983,0.132337484221415,0.140408476744429,0.149231449509474
DLX5,-1.67171213398463,-0.896949805944044,-1.74469643484422,-0.61719559776889,-1.78287281958758,-1.87417909477276,-1.78708818513973,-1.5606966363043,-0.889033411733989,-1.56431599975968,-1.53253143335628,-1.59347957231028,-0.61893111474745,-1.38776879346447,-1.47459640370498,-1.33396995912657,-1.82842318622064,-1.61389307981762,-1.50334539359661,-1.73553288370412,-1.65346193516807,-1.53634446425497,-1.45845771685895,-1.65387681443637,-1.60017365586308,-1.32134547322676,-1.56201839782641,-1.58843177828282,-0.820720899020657,-1.5801883399069,-1.28095520028133,-0.947634713428118,-1.59714788676993,-1.71761360875588,-1.8610573370124,-1.73376838482152,-1.76888998301828,-1.56571192353634,-1.13597537701195,-1.7543669618271,-1.48956900948975,-1.67067656557527,-1.68137464151761,-1.62576401021848,-1.56091825193161
DNMT1,0.849715606340839,0.435807095290896,0.827468201900515,0.774744671244496,0.838953291839572,0.927719975456285,0.973032871437213,1.04569072843652,1.12064472676986,1.06774298809043,0.77468732007767,0.939464808737245,1.12467375587467,0.87282850487341,1.0753252043306,1.02879329832016,0.946064290011475,0.909099791679665,0.898626101863257,1.0870249679043,0.888092598569355,0.440139583018707,0.67709947295839,0.478859604859376,0.709318179286402,0.961880178959948,1.11502861765278,0.821706476192505,0.825648246766052,0.945279601756467,0.939927222092489,0.913271926721167,1.17758488829556,1.04706232772124,0.759054305747537,1.04586164273697,1.20581305541089,0.950585495080574,0.737896552855933,1.11505169617238,0.804706671028601,0.650101654408495,0.855487221892673,1.19857721888111,0.555666392713667
